sku_id,avg_stock,avg_reorder,avg_safety,stockout_count,critical_count,sku_name,category,brand
SKU01373,28.0,36.0,17.0,0,0,GoldenHarvest Chips & Crisps 100g,Snacks & Confectionery,GoldenHarvest
SKU01374,33.0,42.333333333333336,14.666666666666666,0,0,SmartBuy Coffee 250g,Beverages,SmartBuy
SKU01375,92.5,65.5,29.5,0,0,CleanWave Vitamins & Supplements Small,Health & Wellness,CleanWave
SKU01376,154.0,83.0,23.0,0,0,TrueTaste Rice & Grains Medium,Grocery,TrueTaste
SKU01377,43.0,41.0,12.0,0,0,CleanWave Milk 500ml,Dairy & Bakery,CleanWave
SKU01378,50.0,99.0,23.0,0,0,SmartBuy Bottled Water Family Pack,Beverages,SmartBuy
SKU01379,264.0,99.0,41.0,0,0,BasicNeeds Sugar & Salt Large,Grocery,BasicNeeds
SKU01382,129.5,79.5,29.5,0,0,PrimeCare Pulses & Lentils Family Pack,Grocery,PrimeCare
SKU01383,97.33333333333333,67.66666666666667,22.0,0,0,NatureBlend Writing Instruments Pack of 6,Stationery & Office,NatureBlend
SKU01384,131.0,84.0,30.0,0,0,CleanWave Chips & Crisps Family Pack,Snacks & Confectionery,CleanWave
SKU01385,67.0,50.0,13.0,0,0,PremiumSelect Footwear Family Pack,Apparel & Footwear,PremiumSelect
SKU01386,117.33333333333333,78.66666666666667,28.333333333333332,0,0,NutriPlus Spices & Seasoning 500g,Grocery,NutriPlus
SKU01387,67.66666666666667,50.0,18.666666666666668,0,0,QuickBite Bottled Water Pack of 6,Beverages,QuickBite
SKU01389,94.8,65.2,19.8,0,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,BasicNeeds
SKU01390,102.33333333333333,50.666666666666664,19.666666666666668,0,0,TrueTaste Vitamins & Supplements 250ml,Health & Wellness,TrueTaste
SKU01392,300.5,69.625,26.5,0,0,BasicNeeds Candy 1L,Snacks & Confectionery,BasicNeeds
SKU01393,128.5,74.5,25.0,0,0,UrbanBite Juices 250ml,Beverages,UrbanBite
SKU01394,47.0,42.0,14.5,0,0,FamilyChoice Ice Cream 500g,Frozen Foods,FamilyChoice
SKU01396,287.9310344827586,62.06896551724138,22.137931034482758,0,0,GoldenHarvest First Aid Family Pack,Health & Wellness,GoldenHarvest
SKU01397,54.0,33.0,12.0,0,0,CityFresh Small Appliances Pack of 12,Electronics & Accessories,CityFresh
SKU01399,74.66666666666667,44.666666666666664,12.0,0,0,ZestyCo Surface Cleaners Large,Home Care,ZestyCo
SKU01401,174.8,73.4,25.8,0,0,CleanWave Bread Pack of 6,Dairy & Bakery,CleanWave
SKU01402,194.66666666666666,89.33333333333333,29.333333333333332,0,0,PurePlus Home Decor 250ml,Home & Kitchen,PurePlus
SKU01404,23.5,23.5,8.5,0,0,SparkleClean First Aid 500ml,Health & Wellness,SparkleClean
SKU01405,78.57142857142857,44.0,16.571428571428573,0,0,PureLife Surface Cleaners Medium,Home Care,PureLife
SKU01407,284.32142857142856,61.964285714285715,22.535714285714285,0,0,CleanWave Cookware Small,Home & Kitchen,CleanWave
SKU01412,158.0,93.0,21.0,0,0,CityFresh Bread 1L,Dairy & Bakery,CityFresh
SKU01413,279.6666666666667,57.06666666666667,19.866666666666667,0,0,PremiumSelect Chocolates 100g,Snacks & Confectionery,PremiumSelect
SKU01415,120.33333333333333,83.33333333333333,26.333333333333332,0,0,HomeStyle Frozen Vegetables 500ml,Frozen Foods,HomeStyle
SKU01417,101.0,34.0,8.0,0,0,GreenValley Notebooks 250g,Stationery & Office,GreenValley
SKU01419,94.0,58.0,14.0,0,0,MetroBrand Cookware 2L,Home & Kitchen,MetroBrand
SKU01421,23.0,27.0,9.0,0,0,DailyBest Sugar & Salt Pack of 6,Grocery,DailyBest
SKU01422,55.666666666666664,72.33333333333333,25.333333333333332,0,0,TrueTaste Bath & Body 500g,Personal Care,TrueTaste
SKU01423,290.06666666666666,61.93333333333333,22.1,0,0,BasicNeeds Mobile Accessories 500g,Electronics & Accessories,BasicNeeds
SKU01425,86.75,65.75,25.5,0,0,CityFresh Soft Drinks 250ml,Beverages,CityFresh
SKU01428,277.22222222222223,59.81481481481482,21.444444444444443,0,0,BasicNeeds Men's Wear 250ml,Apparel & Footwear,BasicNeeds
SKU01430,79.33333333333333,37.333333333333336,13.0,0,0,EverydayPlus First Aid 1kg,Health & Wellness,EverydayPlus
SKU01431,171.0,81.0,32.0,0,0,TrueTaste Butter & Ghee Family Pack,Dairy & Bakery,TrueTaste
SKU01433,280.03333333333336,63.06666666666667,20.9,0,0,GreenValley Ice Cream Family Pack,Frozen Foods,GreenValley
SKU01434,132.33333333333334,82.33333333333333,24.0,0,0,PureLife Bath & Body Family Pack,Personal Care,PureLife
SKU01436,77.0,56.0,17.0,0,0,GreenValley Bread 500ml,Dairy & Bakery,GreenValley
SKU01437,92.5,53.0,21.25,0,0,HomeStyle Kids Wear Small,Apparel & Footwear,HomeStyle
SKU01439,78.0,35.5,12.0,0,0,FamilyChoice Cookware 500ml,Home & Kitchen,FamilyChoice
SKU01440,40.5,38.0,13.0,0,0,HealthFirst Cooking Oil Pack of 12,Grocery,HealthFirst
SKU01441,287.8695652173913,63.21739130434783,21.956521739130434,0,0,GreenValley Mobile Accessories Small,Electronics & Accessories,GreenValley
SKU01442,47.0,45.0,12.5,0,0,NutriPlus Men's Grooming 500ml,Personal Care,NutriPlus
SKU01443,155.0,79.0,29.0,0,0,QuickBite Hair Care Medium,Personal Care,QuickBite
SKU01444,103.75,51.0,18.75,0,0,MetroBrand Spices & Seasoning Pack of 12,Grocery,MetroBrand
SKU01445,162.5,80.5,29.0,0,0,NutriPlus Small Appliances 100g,Electronics & Accessories,NutriPlus
SKU01452,57.5,36.0,13.5,0,0,PrimeCare Small Appliances Pack of 12,Electronics & Accessories,PrimeCare
SKU01453,88.75,37.75,16.25,0,0,HealthFirst Women's Wear 500g,Apparel & Footwear,HealthFirst
SKU01454,45.333333333333336,34.666666666666664,11.666666666666666,0,0,NutriPlus Cheese 250ml,Dairy & Bakery,NutriPlus
SKU01456,67.33333333333333,50.333333333333336,15.666666666666666,0,0,TrueTaste Cookware 1kg,Home & Kitchen,TrueTaste
SKU01457,242.42857142857142,56.80952380952381,20.428571428571427,0,0,TrueTaste Energy Drinks 2L,Beverages,TrueTaste
SKU01458,212.0,85.0,39.0,0,0,ValueChoice OTC Medicine 500ml,Health & Wellness,ValueChoice
SKU01459,112.33333333333333,62.333333333333336,20.0,0,0,NutriPlus Chips & Crisps Small,Snacks & Confectionery,NutriPlus
SKU01460,190.33333333333334,73.33333333333333,20.666666666666668,0,0,MetroBrand Coffee Small,Beverages,MetroBrand
SKU01462,168.0,85.0,35.0,0,0,SparkleClean Soft Drinks 250g,Beverages,SparkleClean
SKU01463,151.0,54.0,27.0,0,0,FamilyChoice Small Appliances 500ml,Electronics & Accessories,FamilyChoice
SKU01464,52.0,55.0,19.0,0,0,SparkleClean Mobile Accessories Pack of 12,Electronics & Accessories,SparkleClean
SKU01465,116.5,64.0,24.5,0,0,HealthFirst Pulses & Lentils 500ml,Grocery,HealthFirst
SKU01467,102.5,58.5,24.5,0,0,SoftTouch Women's Wear Pack of 6,Apparel & Footwear,SoftTouch
SKU01468,122.5,83.5,31.25,0,0,PurePlus Ice Cream 250ml,Frozen Foods,PurePlus
SKU01469,126.66666666666667,63.333333333333336,26.666666666666668,0,0,CleanWave Juices 250g,Beverages,CleanWave
SKU01470,137.0,67.0,23.5,0,0,TrueTaste Notebooks Family Pack,Stationery & Office,TrueTaste
SKU01471,186.5,77.5,23.0,0,0,BasicNeeds Milk Medium,Dairy & Bakery,BasicNeeds
SKU01472,152.75,69.25,26.0,0,0,MetroBrand Sugar & Salt Large,Grocery,MetroBrand
SKU01473,58.666666666666664,41.666666666666664,12.666666666666666,0,0,HealthFirst Office Supplies 2kg,Stationery & Office,HealthFirst
SKU01476,121.0,43.0,21.0,0,0,PureLife Writing Instruments 100g,Stationery & Office,PureLife
SKU01477,68.0,40.0,11.0,0,0,MetroBrand Ready Meals 500g,Frozen Foods,MetroBrand
SKU01479,110.0,79.66666666666667,26.666666666666668,0,0,SunriseFoods Oral Care Family Pack,Personal Care,SunriseFoods
SKU01480,48.0,60.0,29.0,0,0,MetroBrand Juices 1kg,Beverages,MetroBrand
SKU01483,148.5,75.0,23.5,0,0,GoldenHarvest Juices 250ml,Beverages,GoldenHarvest
SKU01486,82.0,68.0,24.5,0,0,CrispKing Frozen Vegetables Large,Frozen Foods,CrispKing
SKU01487,76.0,47.0,20.0,0,0,CleanWave Soft Drinks Small,Beverages,CleanWave
SKU01488,63.5,24.5,8.0,0,0,CleanWave Vitamins & Supplements 2kg,Health & Wellness,CleanWave
SKU01489,56.0,74.0,16.0,0,0,ZestyCo Namkeen Small,Snacks & Confectionery,ZestyCo
SKU01490,211.0,74.0,30.0,0,0,PrimeCare Cheese 500ml,Dairy & Bakery,PrimeCare
SKU01491,137.0,81.0,18.0,0,0,MetroBrand Mobile Accessories Family Pack,Electronics & Accessories,MetroBrand
SKU01492,126.0,70.25,20.25,0,0,PureLife Rice & Grains 100g,Grocery,PureLife
SKU01494,103.83333333333333,65.66666666666667,24.333333333333332,0,0,PremiumSelect First Aid 2L,Health & Wellness,PremiumSelect
SKU01495,238.53846153846155,53.73076923076923,18.192307692307693,0,0,SunriseFoods Coffee Large,Beverages,SunriseFoods
SKU01496,281.0,98.0,38.0,0,0,SparkleClean Eggs 100g,Dairy & Bakery,SparkleClean
SKU01500,102.0,48.0,21.0,0,0,CleanWave Storage & Containers Large,Home & Kitchen,CleanWave
SKU01501,82.0,41.5,16.5,0,0,SunriseFoods Biscuits & Cookies Small,Snacks & Confectionery,SunriseFoods
SKU01502,176.0,74.0,23.0,0,0,UrbanBite Sugar & Salt 1kg,Grocery,UrbanBite
SKU01503,61.0,96.0,45.0,0,0,SunriseFoods Sugar & Salt Medium,Grocery,SunriseFoods
SKU01504,22.0,51.0,20.0,0,0,PureLife First Aid Pack of 12,Health & Wellness,PureLife
SKU01505,237.0,80.0,39.0,0,0,SparkleClean Soft Drinks 100g,Beverages,SparkleClean
SKU01506,84.66666666666667,82.66666666666667,30.666666666666668,0,0,GoldenHarvest Candy 2L,Snacks & Confectionery,GoldenHarvest
SKU01508,83.5,47.5,13.0,0,0,MetroBrand Storage & Containers Medium,Home & Kitchen,MetroBrand
SKU01509,84.0,43.0,12.5,0,0,MetroBrand Storage & Containers Small,Home & Kitchen,MetroBrand
SKU01510,67.0,38.0,15.0,0,0,HealthFirst Cheese 1L,Dairy & Bakery,HealthFirst
SKU01514,127.25,64.25,22.75,0,0,FreshFarm Frozen Meat Pack of 6,Frozen Foods,FreshFarm
SKU01515,79.0,61.0,21.333333333333332,0,0,BasicNeeds Ice Cream Family Pack,Frozen Foods,BasicNeeds
SKU01516,96.5,61.75,16.25,0,0,ZestyCo Skin Care 250g,Personal Care,ZestyCo
SKU01518,115.0,71.4,20.6,0,0,QuickBite Mobile Accessories 2L,Electronics & Accessories,QuickBite
SKU01520,69.25,57.75,17.25,0,0,ValueChoice Batteries 1kg,Electronics & Accessories,ValueChoice
SKU01523,127.0,55.5,18.0,0,0,SmartBuy Butter & Ghee 2kg,Dairy & Bakery,SmartBuy
SKU01524,62.666666666666664,42.333333333333336,15.666666666666666,0,0,FamilyChoice Kids Wear Medium,Apparel & Footwear,FamilyChoice
SKU01525,40.0,27.0,12.0,0,0,FamilyChoice Batteries 250ml,Electronics & Accessories,FamilyChoice
SKU01526,149.5,69.0,19.0,0,0,MetroBrand Office Supplies 250g,Stationery & Office,MetroBrand
SKU01528,105.0,70.0,31.0,0,0,SunriseFoods Dishwashing 500ml,Home Care,SunriseFoods
SKU01530,91.0,53.0,12.0,0,0,HomeStyle Ice Cream Small,Frozen Foods,HomeStyle
SKU01532,28.0,24.0,7.0,0,0,SoftTouch Cooking Oil 500g,Grocery,SoftTouch
SKU01534,247.5,86.0,22.5,0,0,ZestyCo Footwear 2L,Apparel & Footwear,ZestyCo
SKU01535,154.0,81.0,35.0,0,0,NutriPlus Hair Care 250ml,Personal Care,NutriPlus
SKU01538,307.8965517241379,65.24137931034483,22.75862068965517,0,0,EliteHome Skin Care 250ml,Personal Care,EliteHome
SKU01540,100.5,54.0,13.5,0,0,EverydayPlus Tea Medium,Beverages,EverydayPlus
SKU01542,309.6,66.16666666666667,22.2,0,0,FamilyChoice Home Decor 1L,Home & Kitchen,FamilyChoice
SKU01544,32.0,21.0,7.5,0,0,NatureBlend Bath & Body Pack of 6,Personal Care,NatureBlend
SKU01545,136.33333333333334,67.0,24.0,0,0,FamilyChoice Soft Drinks Small,Beverages,FamilyChoice
SKU01549,79.25,57.75,18.5,0,0,NatureBlend Hair Care 100g,Personal Care,NatureBlend
SKU01550,98.5,47.75,12.75,0,0,HealthFirst Writing Instruments 100g,Stationery & Office,HealthFirst
SKU01551,137.5,70.5,24.5,0,0,PureLife Yogurt Pack of 12,Dairy & Bakery,PureLife
SKU01553,82.0,85.0,22.0,0,0,PremiumSelect Batteries 500ml,Electronics & Accessories,PremiumSelect
SKU01554,110.75,69.75,27.25,0,0,PremiumSelect Chips & Crisps Large,Snacks & Confectionery,PremiumSelect
SKU01557,46.0,69.0,24.0,0,0,NatureBlend Notebooks Small,Stationery & Office,NatureBlend
SKU01558,305.625,67.33333333333333,23.333333333333332,0,0,GoldenHarvest Cookware 500g,Home & Kitchen,GoldenHarvest
SKU01560,64.0,33.0,10.0,0,0,PurePlus Chocolates 1L,Snacks & Confectionery,PurePlus
SKU01561,94.5,82.5,34.0,0,0,NutriPlus Hair Care Pack of 6,Personal Care,NutriPlus
SKU01562,40.5,47.5,11.5,0,0,BasicNeeds Dishwashing Small,Home Care,BasicNeeds
SKU01564,15.0,59.5,13.5,0,0,EliteHome Batteries Pack of 12,Electronics & Accessories,EliteHome
SKU01565,37.0,52.0,14.0,0,0,QuickBite OTC Medicine Medium,Health & Wellness,QuickBite
SKU01567,275.41379310344826,63.6551724137931,21.82758620689655,0,0,EverydayPlus First Aid 500ml,Health & Wellness,EverydayPlus
SKU01568,275.0,64.03703703703704,20.40740740740741,0,0,ValueChoice Bath & Body Large,Personal Care,ValueChoice
SKU01569,41.0,39.0,18.0,0,0,NatureBlend Skin Care 100g,Personal Care,NatureBlend
SKU01570,131.66666666666666,67.33333333333333,30.666666666666668,0,0,GoldenHarvest Ice Cream 500g,Frozen Foods,GoldenHarvest
SKU01572,199.0,69.0,14.0,0,0,NutriPlus Mobile Accessories 500g,Electronics & Accessories,NutriPlus
SKU01573,93.33333333333333,80.66666666666667,26.333333333333332,0,0,EliteHome Vitamins & Supplements Pack of 12,Health & Wellness,EliteHome
SKU01577,35.0,88.0,24.0,0,0,PureLife Office Supplies 500ml,Stationery & Office,PureLife
SKU01580,302.3529411764706,66.47058823529412,25.235294117647058,0,0,PureLife Juices 2L,Beverages,PureLife
SKU01581,106.0,60.5,20.5,0,0,EliteHome Kids Wear Large,Apparel & Footwear,EliteHome
SKU01582,282.44444444444446,62.25925925925926,21.59259259259259,0,0,ZestyCo Cookware Family Pack,Home & Kitchen,ZestyCo
SKU01585,130.5,67.5,21.5,0,0,SunriseFoods Cookware 2kg,Home & Kitchen,SunriseFoods
SKU01586,93.5,37.0,13.0,0,0,SparkleClean Kids Wear Small,Apparel & Footwear,SparkleClean
SKU01587,133.0,66.5,21.0,0,0,GreenValley Frozen Meat 2L,Frozen Foods,GreenValley
SKU01589,154.0,85.66666666666667,30.0,0,0,CrispKing Cooking Oil 2kg,Grocery,CrispKing
SKU01591,37.5,39.5,13.0,0,0,NutriPlus Laundry 2kg,Home Care,NutriPlus
SKU01592,283.5833333333333,59.75,22.458333333333332,0,0,QuickBite Small Appliances 500ml,Electronics & Accessories,QuickBite
SKU01593,230.0,81.0,27.0,0,0,ValueChoice Surface Cleaners 500ml,Home Care,ValueChoice
SKU01597,49.0,34.0,10.0,0,0,SunriseFoods Notebooks Large,Stationery & Office,SunriseFoods
SKU01599,142.0,72.66666666666667,21.333333333333332,0,0,DailyBest Women's Wear 1kg,Apparel & Footwear,DailyBest
SKU01600,91.0,50.0,17.333333333333332,0,0,UrbanBite Batteries Pack of 6,Electronics & Accessories,UrbanBite
SKU01601,63.5,40.5,19.5,0,0,GreenValley Office Supplies 2L,Stationery & Office,GreenValley
SKU01602,123.25,76.0,20.75,0,0,SunriseFoods Storage & Containers 2L,Home & Kitchen,SunriseFoods
SKU01604,87.0,75.0,24.0,0,0,NutriPlus Skin Care Pack of 12,Personal Care,NutriPlus
SKU01605,263.1666666666667,62.03333333333333,22.433333333333334,0,0,EverydayPlus First Aid 500g,Health & Wellness,EverydayPlus
SKU01607,113.0,72.0,27.0,0,0,NovaFresh Oral Care 500ml,Personal Care,NovaFresh
SKU01608,104.0,56.5,19.75,0,0,SparkleClean First Aid 500ml,Health & Wellness,SparkleClean
SKU01609,170.66666666666666,89.66666666666667,31.333333333333332,0,0,CityFresh Frozen Meat 250ml,Frozen Foods,CityFresh
SKU01610,88.0,40.0,9.333333333333334,0,0,FreshFarm Ready Meals 500ml,Frozen Foods,FreshFarm
SKU01611,188.0,79.0,20.5,0,0,CrispKing Skin Care Pack of 6,Personal Care,CrispKing
SKU01612,52.0,36.0,13.0,0,0,ZestyCo Hair Care 1L,Personal Care,ZestyCo
SKU01614,107.0,40.0,15.0,0,0,CrispKing OTC Medicine 2L,Health & Wellness,CrispKing
SKU01616,51.0,27.0,11.0,0,0,HealthFirst Office Supplies 250g,Stationery & Office,HealthFirst
SKU01617,64.66666666666667,88.0,30.0,0,0,SparkleClean Ice Cream Medium,Frozen Foods,SparkleClean
SKU01618,233.0,82.0,23.0,0,0,NatureBlend Surface Cleaners 2kg,Home Care,NatureBlend
SKU01619,105.0,79.66666666666667,24.333333333333332,0,0,CleanWave Flour & Atta 2L,Grocery,CleanWave
SKU01621,118.66666666666667,75.66666666666667,23.666666666666668,0,0,SoftTouch Oral Care 250ml,Personal Care,SoftTouch
SKU01623,167.5,61.0,22.0,0,0,SoftTouch Men's Grooming 500g,Personal Care,SoftTouch
SKU01625,104.5,40.5,16.0,0,0,SunriseFoods Footwear 2kg,Apparel & Footwear,SunriseFoods
SKU01626,79.0,48.0,20.0,0,0,UrbanBite Energy Drinks 2L,Beverages,UrbanBite
SKU01627,5.0,23.0,5.0,0,0,TrueTaste Bread 2L,Dairy & Bakery,TrueTaste
SKU01628,89.5,71.0,24.0,0,0,PremiumSelect Bottled Water 500ml,Beverages,PremiumSelect
SKU01629,171.5,76.25,26.5,0,0,NatureBlend Milk 2L,Dairy & Bakery,NatureBlend
SKU01631,118.0,55.5,20.0,0,0,GreenValley Sugar & Salt 250g,Grocery,GreenValley
SKU01633,100.33333333333333,66.33333333333333,24.666666666666668,0,0,PremiumSelect Cooking Oil 250g,Grocery,PremiumSelect
SKU01634,156.5,64.5,17.0,0,0,EliteHome Office Supplies 500ml,Stationery & Office,EliteHome
SKU01635,75.5,56.0,21.5,0,0,ZestyCo Mobile Accessories 250ml,Electronics & Accessories,ZestyCo
SKU01636,77.0,87.0,23.0,0,0,MetroBrand Candy 500ml,Snacks & Confectionery,MetroBrand
SKU01638,139.5,55.5,14.0,0,0,PremiumSelect Soft Drinks Pack of 12,Beverages,PremiumSelect
SKU01639,142.33333333333334,61.666666666666664,18.333333333333332,0,0,MetroBrand Dishwashing 500ml,Home Care,MetroBrand
SKU01640,81.0,31.0,10.0,0,0,NovaFresh Kids Wear 100g,Apparel & Footwear,NovaFresh
SKU01641,41.0,22.0,8.0,0,0,PureLife OTC Medicine 100g,Health & Wellness,PureLife
SKU01642,54.333333333333336,61.666666666666664,25.0,0,0,HealthFirst Home Decor 2L,Home & Kitchen,HealthFirst
SKU01645,304.32,68.56,23.96,0,0,UrbanBite Air Fresheners Pack of 12,Home Care,UrbanBite
SKU01646,150.0,91.33333333333333,32.0,0,0,PremiumSelect Chips & Crisps Small,Snacks & Confectionery,PremiumSelect
SKU01647,140.0,56.0,25.0,0,0,EverydayPlus Notebooks Large,Stationery & Office,EverydayPlus
SKU01648,198.0,81.0,28.0,0,0,MetroBrand Namkeen Family Pack,Snacks & Confectionery,MetroBrand
SKU01649,309.2758620689655,67.62068965517241,23.137931034482758,0,0,NatureBlend Surface Cleaners Large,Home Care,NatureBlend
SKU01651,273.8888888888889,57.77777777777778,19.333333333333332,0,0,CrispKing Sugar & Salt 500ml,Grocery,CrispKing
SKU01653,83.5,40.0,16.5,0,0,ValueChoice Surface Cleaners Pack of 6,Home Care,ValueChoice
SKU01655,135.0,76.0,17.0,0,0,SparkleClean Bottled Water Pack of 12,Beverages,SparkleClean
SKU01656,61.0,50.0,15.0,0,0,UrbanBite Flour & Atta 2L,Grocery,UrbanBite
SKU01657,94.0,57.666666666666664,17.666666666666668,0,0,HealthFirst Cooking Oil 1L,Grocery,HealthFirst
SKU01659,78.6,46.8,13.8,0,0,BasicNeeds Soft Drinks Pack of 12,Beverages,BasicNeeds
SKU01660,114.0,81.5,25.0,0,0,EverydayPlus Office Supplies Large,Stationery & Office,EverydayPlus
SKU01665,93.0,70.0,27.5,0,0,UrbanBite Storage & Containers 2kg,Home & Kitchen,UrbanBite
SKU01666,121.0,60.5,23.5,0,0,NutriPlus Juices Pack of 12,Beverages,NutriPlus
SKU01667,200.0,85.66666666666667,23.666666666666668,0,0,EliteHome Candy Medium,Snacks & Confectionery,EliteHome
SKU01669,112.5,61.0,20.5,0,0,HealthFirst Coffee Pack of 12,Beverages,HealthFirst
SKU01670,110.0,97.0,27.0,0,0,UrbanBite Milk Pack of 12,Dairy & Bakery,UrbanBite
SKU01672,117.0,57.333333333333336,23.0,0,0,NatureBlend Kids Wear Pack of 12,Apparel & Footwear,NatureBlend
SKU01673,85.0,53.0,19.0,0,0,EliteHome Yogurt 500g,Dairy & Bakery,EliteHome
SKU01674,246.4814814814815,54.7037037037037,18.40740740740741,0,0,GreenValley Cookware 1L,Home & Kitchen,GreenValley
SKU01676,87.0,40.0,8.0,0,0,MetroBrand Storage & Containers Pack of 6,Home & Kitchen,MetroBrand
SKU01678,295.48148148148147,66.4074074074074,23.11111111111111,0,0,FreshFarm Notebooks 2kg,Stationery & Office,FreshFarm
SKU01679,93.0,55.333333333333336,21.666666666666668,0,0,NutriPlus First Aid 2kg,Health & Wellness,NutriPlus
SKU01683,249.0,85.0,34.0,0,0,QuickBite First Aid Pack of 6,Health & Wellness,QuickBite
SKU01684,232.12,51.12,18.48,0,0,HealthFirst Flour & Atta Family Pack,Grocery,HealthFirst
SKU01686,38.0,41.0,13.0,0,0,HealthFirst Coffee Medium,Beverages,HealthFirst
SKU01690,93.5,56.0,15.0,0,0,FreshFarm Ready Meals 250g,Frozen Foods,FreshFarm
SKU01691,120.0,58.0,18.5,0,0,MetroBrand Dishwashing 1kg,Home Care,MetroBrand
SKU01692,41.0,31.5,9.5,0,0,EverydayPlus Energy Drinks 2kg,Beverages,EverydayPlus
SKU01693,120.33333333333333,68.0,18.333333333333332,0,0,SparkleClean Women's Wear 100g,Apparel & Footwear,SparkleClean
SKU01694,209.0,81.0,18.0,0,0,NovaFresh Storage & Containers Medium,Home & Kitchen,NovaFresh
SKU01696,273.2,61.6,21.633333333333333,0,0,TrueTaste First Aid Pack of 6,Health & Wellness,TrueTaste
SKU01697,61.666666666666664,36.666666666666664,11.333333333333334,0,0,BasicNeeds Skin Care Pack of 6,Personal Care,BasicNeeds
SKU01698,41.5,60.0,14.5,0,0,ZestyCo Frozen Meat Family Pack,Frozen Foods,ZestyCo
SKU01700,92.0,63.0,29.0,0,0,ValueChoice Soft Drinks 250ml,Beverages,ValueChoice
SKU01701,66.0,65.5,28.5,0,0,SunriseFoods Cooking Oil 2kg,Grocery,SunriseFoods
SKU01704,232.5,93.0,33.0,0,0,BasicNeeds Soft Drinks Small,Beverages,BasicNeeds
SKU01705,89.0,94.0,23.0,0,0,SparkleClean Energy Drinks 2L,Beverages,SparkleClean
SKU01706,156.0,73.0,29.0,0,0,BasicNeeds Home Decor 1kg,Home & Kitchen,BasicNeeds
SKU01707,71.0,25.0,12.0,0,0,QuickBite Bath & Body 2L,Personal Care,QuickBite
SKU01708,125.33333333333333,57.333333333333336,23.666666666666668,0,0,FamilyChoice OTC Medicine Family Pack,Health & Wellness,FamilyChoice
SKU01710,56.0,22.0,10.0,0,0,PurePlus Small Appliances 2L,Electronics & Accessories,PurePlus
SKU01712,109.66666666666667,62.333333333333336,22.0,0,0,CityFresh Bread 100g,Dairy & Bakery,CityFresh
SKU01714,49.5,59.5,17.0,0,0,GoldenHarvest Oral Care 100g,Personal Care,GoldenHarvest
SKU01715,166.5,93.0,37.5,0,0,PremiumSelect Home Decor 500ml,Home & Kitchen,PremiumSelect
SKU01717,256.3,58.05,21.45,0,0,EliteHome Bottled Water 500ml,Beverages,EliteHome
SKU01718,33.5,72.0,22.5,0,0,GoldenHarvest Men's Wear Pack of 6,Apparel & Footwear,GoldenHarvest
SKU01719,287.0,97.0,33.0,0,0,DailyBest Spices & Seasoning Medium,Grocery,DailyBest
SKU01720,94.0,63.5,21.0,0,0,FreshFarm Men's Wear Small,Apparel & Footwear,FreshFarm
SKU01721,82.0,87.0,28.0,0,0,CrispKing Rice & Grains Pack of 6,Grocery,CrispKing
SKU01722,72.0,25.0,8.0,0,0,ValueChoice Chocolates Small,Snacks & Confectionery,ValueChoice
SKU01723,127.0,53.5,19.0,0,0,NovaFresh OTC Medicine 2kg,Health & Wellness,NovaFresh
SKU01724,91.0,34.0,10.0,0,0,GoldenHarvest Notebooks 500ml,Stationery & Office,GoldenHarvest
SKU01725,49.333333333333336,49.0,15.333333333333334,0,0,EliteHome Oral Care 250ml,Personal Care,EliteHome
SKU01726,75.5,34.0,13.0,0,0,SoftTouch Juices Small,Beverages,SoftTouch
SKU01727,132.0,64.0,19.0,0,0,QuickBite Chocolates 500ml,Snacks & Confectionery,QuickBite
SKU01729,121.5,56.75,21.75,0,0,NatureBlend Batteries 500g,Electronics & Accessories,NatureBlend
SKU01730,65.5,44.0,13.5,0,0,PremiumSelect Tea 500g,Beverages,PremiumSelect
SKU01731,102.0,50.0,24.0,0,0,CrispKing Hair Care Pack of 12,Personal Care,CrispKing
SKU01732,72.0,65.33333333333333,22.666666666666668,0,0,PureLife Cheese Small,Dairy & Bakery,PureLife
SKU01733,244.76470588235293,56.705882352941174,20.58823529411765,0,0,NutriPlus Namkeen Pack of 12,Snacks & Confectionery,NutriPlus
SKU01734,115.5,55.25,22.75,0,0,EliteHome Cookware 2kg,Home & Kitchen,EliteHome
SKU01735,165.5,64.5,23.5,0,0,HealthFirst Vitamins & Supplements 100g,Health & Wellness,HealthFirst
SKU01738,96.0,64.0,24.0,0,0,BasicNeeds Hair Care 500ml,Personal Care,BasicNeeds
SKU01739,158.0,99.0,49.0,0,0,FamilyChoice Rice & Grains Large,Grocery,FamilyChoice
SKU01740,73.0,54.5,22.5,0,0,PurePlus Pest Control Medium,Home Care,PurePlus
SKU01741,110.0,64.0,29.0,0,0,SunriseFoods Chips & Crisps Small,Snacks & Confectionery,SunriseFoods
SKU01742,64.0,43.5,16.0,0,0,GoldenHarvest Biscuits & Cookies 100g,Snacks & Confectionery,GoldenHarvest
SKU01743,221.0,84.0,23.0,0,0,HomeStyle Cookware 250g,Home & Kitchen,HomeStyle
SKU01746,123.0,61.666666666666664,15.666666666666666,0,0,PureLife Home Decor Pack of 12,Home & Kitchen,PureLife
SKU01747,131.0,72.0,26.0,0,0,MetroBrand Frozen Meat 2kg,Frozen Foods,MetroBrand
SKU01748,120.33333333333333,61.333333333333336,20.333333333333332,0,0,SoftTouch Cookware 250g,Home & Kitchen,SoftTouch
