sku_id,store_id,inventory_status,replenishment_priority,stock_on_hand,forecast_total_demand,recommended_order_quantity,stockout_risk_flag,overstock_risk_flag,estimated_replenishment_cost
SKU03087,ST15,STOCKOUT,URGENT,0.0,6.994066666666667,7,1,0,1503.74
SKU03138,ST15,STOCKOUT,URGENT,0.0,18.007066666666667,19,1,0,1200.99
SKU03142,ST15,STOCKOUT,URGENT,0.0,2.016,3,1,0,623.97
SKU03239,ST15,STOCKOUT,URGENT,0.0,8.440204761904763,9,1,0,1181.43
SKU03392,ST15,STOCKOUT,URGENT,0.0,29.34913333333333,30,1,0,27880.8
SKU03451,ST15,STOCKOUT,URGENT,0.0,5.004666666666667,6,1,0,571.62
SKU03588,ST15,STOCKOUT,URGENT,0.0,6.072666666666667,7,1,0,2547.51
SKU03622,ST15,STOCKOUT,URGENT,0.0,24.627314285714284,25,1,0,4835.5
SKU03632,ST15,STOCKOUT,URGENT,0.0,3.0,3,1,0,184.95
SKU03735,ST15,STOCKOUT,URGENT,0.0,21.93273333333333,22,1,0,2009.92
SKU03782,ST15,STOCKOUT,URGENT,0.0,16.354,17,1,0,762.2800000000001
SKU04030,ST15,STOCKOUT,URGENT,0.0,34.84442857142858,35,1,0,8580.25
SKU04610,ST15,STOCKOUT,URGENT,0.0,51.39469841269842,52,1,0,61590.880000000005
SKU04931,ST15,STOCKOUT,URGENT,0.0,16.923747619047624,17,1,0,3870.22
SKU00123,ST16,STOCKOUT,URGENT,0.0,30.806542857142865,31,1,0,2325.0
SKU00128,ST16,STOCKOUT,URGENT,0.0,0.001,1,1,0,459.21
SKU00325,ST16,STOCKOUT,URGENT,0.0,1.6676666666666669,2,1,0,810.66
SKU00415,ST16,STOCKOUT,URGENT,0.0,17.065638095238096,18,1,0,20630.340000000004
SKU00668,ST16,STOCKOUT,URGENT,0.0,4.028933333333333,5,1,0,838.5
SKU00846,ST16,STOCKOUT,URGENT,0.0,7.034799999999999,8,1,0,3551.28
SKU00865,ST16,STOCKOUT,URGENT,0.0,27.61892727272728,28,1,0,7078.12
SKU00921,ST16,STOCKOUT,URGENT,0.0,7.044666666666667,8,1,0,15000.32
SKU01180,ST16,STOCKOUT,URGENT,0.0,20.84206666666666,21,1,0,6621.929999999999
SKU01193,ST16,STOCKOUT,URGENT,0.0,25.072476190476188,26,1,0,4288.96
SKU01276,ST16,STOCKOUT,URGENT,0.0,41.92489682539682,42,1,0,58592.94
SKU01313,ST16,STOCKOUT,URGENT,0.0,28.34505238095238,29,1,0,7790.559999999999
SKU01382,ST16,STOCKOUT,URGENT,0.0,17.279,18,1,0,4430.7
SKU01560,ST16,STOCKOUT,URGENT,0.0,46.120247252747255,47,1,0,1205.08
SKU01945,ST16,STOCKOUT,URGENT,0.0,9.987666666666668,10,1,0,1609.3000000000002
SKU02117,ST16,STOCKOUT,URGENT,0.0,26.882923809523803,27,1,0,66003.66
SKU02320,ST16,STOCKOUT,URGENT,0.0,36.64300634920633,37,1,0,2311.76
SKU02322,ST16,STOCKOUT,URGENT,0.0,37.66798253968256,38,1,0,1338.7399999999998
SKU02496,ST16,STOCKOUT,URGENT,0.0,17.003695238095244,18,1,0,4173.4800000000005
SKU02557,ST16,STOCKOUT,URGENT,0.0,13.017333333333331,14,1,0,25173.82
SKU02613,ST16,STOCKOUT,URGENT,0.0,6.964666666666667,7,1,0,1184.4
SKU02862,ST16,STOCKOUT,URGENT,0.0,27.05112380952381,28,1,0,13152.72
SKU02865,ST16,STOCKOUT,URGENT,0.0,7.999866666666667,8,1,0,2601.6
SKU02927,ST16,STOCKOUT,URGENT,0.0,11.0612,12,1,0,1499.28
SKU03070,ST16,STOCKOUT,URGENT,0.0,21.72572063492064,22,1,0,6610.34
SKU03072,ST16,STOCKOUT,URGENT,0.0,18.02053333333333,19,1,0,2466.96
SKU03218,ST16,STOCKOUT,URGENT,0.0,18.918866666666663,19,1,0,2694.7700000000004
SKU03231,ST16,STOCKOUT,URGENT,0.0,7.139999999999999,8,1,0,8567.84
SKU03262,ST16,STOCKOUT,URGENT,0.0,10.9888,11,1,0,1900.14
SKU03305,ST16,STOCKOUT,URGENT,0.0,19.83958095238095,20,1,0,17345.6
SKU03574,ST16,STOCKOUT,URGENT,0.0,9.174,10,1,0,900.5
SKU03682,ST16,STOCKOUT,URGENT,0.0,27.07005714285713,28,1,0,620.48
SKU03753,ST16,STOCKOUT,URGENT,0.0,26.095723809523808,27,1,0,10144.17
SKU03836,ST16,STOCKOUT,URGENT,0.0,27.77165396825397,28,1,0,8422.96
SKU03890,ST16,STOCKOUT,URGENT,0.0,14.071333333333332,15,1,0,7273.8
SKU03922,ST16,STOCKOUT,URGENT,0.0,22.148876190476184,23,1,0,32278.890000000003
SKU03962,ST16,STOCKOUT,URGENT,0.0,15.065333333333331,16,1,0,2793.28
SKU04063,ST16,STOCKOUT,URGENT,0.0,29.262280952380955,30,1,0,8082.6
SKU04078,ST16,STOCKOUT,URGENT,0.0,2.9964,3,1,0,650.16
SKU04247,ST16,STOCKOUT,URGENT,0.0,13.765476190476193,14,1,0,799.4
SKU04366,ST16,STOCKOUT,URGENT,0.0,17.92986666666667,18,1,0,19928.340000000004
SKU04421,ST16,STOCKOUT,URGENT,0.0,7.014,8,1,0,20167.36
SKU04467,ST16,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU04658,ST16,STOCKOUT,URGENT,0.0,6.117400000000001,7,1,0,8299.06
SKU04774,ST16,STOCKOUT,URGENT,0.0,12.961,13,1,0,3021.07
SKU04813,ST16,STOCKOUT,URGENT,0.0,11.787133333333331,12,1,0,3120.7200000000003
SKU00095,ST17,STOCKOUT,URGENT,0.0,17.323728571428568,18,1,0,9370.44
SKU00181,ST17,STOCKOUT,URGENT,0.0,10.058333333333332,11,1,0,2017.29
SKU00288,ST17,STOCKOUT,URGENT,0.0,3.0403333333333333,4,1,0,243.6
SKU00477,ST17,STOCKOUT,URGENT,0.0,21.1582,22,1,0,2215.62
SKU00675,ST17,STOCKOUT,URGENT,0.0,10.13822380952381,11,1,0,5978.06
SKU00756,ST17,STOCKOUT,URGENT,0.0,24.0636,25,1,0,51077.5
SKU00802,ST17,STOCKOUT,URGENT,0.0,7.042,8,1,0,1014.24
SKU01011,ST17,STOCKOUT,URGENT,0.0,31.19587619047618,32,1,0,12515.2
SKU01123,ST17,STOCKOUT,URGENT,0.0,5.9112,6,1,0,326.46
SKU01697,ST17,STOCKOUT,URGENT,0.0,27.219361904761897,28,1,0,4807.32
SKU01701,ST17,STOCKOUT,URGENT,0.0,14.079133333333331,15,1,0,4619.1
SKU01856,ST17,STOCKOUT,URGENT,0.0,6.383200000000001,7,1,0,896.5600000000001
SKU01867,ST17,STOCKOUT,URGENT,0.0,8.089428571428572,9,1,0,573.66
SKU01950,ST17,STOCKOUT,URGENT,0.0,23.519990476190475,24,1,0,1868.64
SKU01952,ST17,STOCKOUT,URGENT,0.0,2.998,3,1,0,3005.76
SKU01957,ST17,STOCKOUT,URGENT,0.0,13.92167619047619,14,1,0,5768.98
SKU02175,ST17,STOCKOUT,URGENT,0.0,7.127999999999999,8,1,0,8378.24
SKU02448,ST17,STOCKOUT,URGENT,0.0,5.0629333333333335,6,1,0,8284.32
SKU02450,ST17,STOCKOUT,URGENT,0.0,7.008,8,1,0,1327.36
SKU02466,ST17,STOCKOUT,URGENT,0.0,7.002,8,1,0,11075.36
SKU02556,ST17,STOCKOUT,URGENT,0.0,17.0281380952381,18,1,0,2432.16
SKU02652,ST17,STOCKOUT,URGENT,0.0,9.888800000000002,10,1,0,537.4
SKU02737,ST17,STOCKOUT,URGENT,0.0,12.058533333333337,71,1,0,15286.3
SKU02751,ST17,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU02776,ST17,STOCKOUT,URGENT,0.0,15.101966666666664,16,1,0,2855.2
SKU02807,ST17,STOCKOUT,URGENT,0.0,17.996000000000002,18,1,0,2065.32
SKU02952,ST17,STOCKOUT,URGENT,0.0,23.48072380952381,24,1,0,2420.16
SKU03315,ST17,STOCKOUT,URGENT,0.0,6.01,7,1,0,1454.32
SKU03487,ST17,STOCKOUT,URGENT,0.0,10.013447619047618,11,1,0,1161.05
SKU03632,ST17,STOCKOUT,URGENT,0.0,12.134666666666664,13,1,0,801.4499999999999
SKU03748,ST17,STOCKOUT,URGENT,0.0,6.914600000000001,7,1,0,923.72
SKU03836,ST17,STOCKOUT,URGENT,0.0,18.89742380952381,19,1,0,5715.58
SKU03899,ST17,STOCKOUT,URGENT,0.0,4.994066666666667,5,1,0,1018.25
SKU04139,ST17,STOCKOUT,URGENT,0.0,29.562238095238087,30,1,0,31059.6
SKU04309,ST17,STOCKOUT,URGENT,0.0,27.024204761904755,28,1,0,1993.88
SKU04365,ST17,STOCKOUT,URGENT,0.0,35.22134285714286,36,1,0,44443.08
SKU04637,ST17,STOCKOUT,URGENT,0.0,7.995333333333333,8,1,0,2854.56
SKU04668,ST17,STOCKOUT,URGENT,0.0,12.151228571428572,13,1,0,1069.38
SKU04702,ST17,STOCKOUT,URGENT,0.0,18.215966666666663,19,1,0,29026.87
SKU04745,ST17,STOCKOUT,URGENT,0.0,5.004266666666666,6,1,0,1578.1799999999998
SKU04773,ST17,STOCKOUT,URGENT,0.0,20.05977142857143,21,1,0,6354.389999999999
SKU04790,ST17,STOCKOUT,URGENT,0.0,11.0,11,1,0,1311.86
SKU04807,ST17,STOCKOUT,URGENT,0.0,20.355866666666667,21,1,0,1984.92
SKU04822,ST17,STOCKOUT,URGENT,0.0,19.054,20,1,0,6207.200000000001
SKU04890,ST17,STOCKOUT,URGENT,0.0,17.055,18,1,0,1272.78
SKU00220,ST18,STOCKOUT,URGENT,0.0,16.989333333333335,17,1,0,9194.79
SKU00487,ST18,STOCKOUT,URGENT,0.0,22.2731,23,1,0,3203.44
SKU00511,ST18,STOCKOUT,URGENT,0.0,3.0093333333333336,4,1,0,421.12
SKU00628,ST18,STOCKOUT,URGENT,0.0,25.326238095238093,33,1,0,3248.19
SKU00719,ST18,STOCKOUT,URGENT,0.0,14.471577777777776,15,1,0,2813.55
SKU00944,ST18,STOCKOUT,URGENT,0.0,12.791396825396829,13,1,0,6994.0
SKU00966,ST18,STOCKOUT,URGENT,0.0,28.507693939393945,29,1,0,7315.25
SKU01141,ST18,STOCKOUT,URGENT,0.0,3.1198,4,1,0,347.24
SKU01172,ST18,STOCKOUT,URGENT,0.0,20.08473333333333,21,1,0,4343.43
SKU01393,ST18,STOCKOUT,URGENT,0.0,8.970933333333333,9,1,0,768.51
SKU01607,ST18,STOCKOUT,URGENT,0.0,21.202533333333328,22,1,0,4584.36
SKU01662,ST18,STOCKOUT,URGENT,0.0,5.024666666666667,55,1,0,18075.2
SKU01763,ST18,STOCKOUT,URGENT,0.0,29.49672857142857,30,1,0,5033.4
SKU01807,ST18,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU01984,ST18,STOCKOUT,URGENT,0.0,13.99904761904762,14,1,0,2601.06
SKU02134,ST18,STOCKOUT,URGENT,0.0,16.078799999999998,17,1,0,8521.25
SKU02216,ST18,STOCKOUT,URGENT,0.0,11.087068253968257,12,1,0,1485.24
SKU02296,ST18,STOCKOUT,URGENT,0.0,26.302492063492064,27,1,0,18541.98
SKU02335,ST18,STOCKOUT,URGENT,0.0,22.864247619047617,23,1,0,5176.38
SKU02371,ST18,STOCKOUT,URGENT,0.0,39.11946666666667,40,1,0,15528.4
SKU02516,ST18,STOCKOUT,URGENT,0.0,9.0136,10,1,0,2798.1
SKU03065,ST18,STOCKOUT,URGENT,0.0,20.790233333333333,21,1,0,3056.34
SKU03218,ST18,STOCKOUT,URGENT,0.0,10.926666666666668,11,1,0,1560.13
SKU03459,ST18,STOCKOUT,URGENT,0.0,7.019799999999999,8,1,0,4370.08
SKU03480,ST18,STOCKOUT,URGENT,0.0,7.969066666666666,8,1,0,4522.0
SKU03544,ST18,STOCKOUT,URGENT,0.0,26.24261428571427,27,1,0,3899.61
SKU03681,ST18,STOCKOUT,URGENT,0.0,2.99,3,1,0,1054.02
SKU03690,ST18,STOCKOUT,URGENT,0.0,4.014,5,1,0,1175.6
SKU03732,ST18,STOCKOUT,URGENT,0.0,3.0,3,1,0,265.56
SKU03808,ST18,STOCKOUT,URGENT,0.0,6.018933333333333,7,1,0,6982.150000000001
SKU03938,ST18,STOCKOUT,URGENT,0.0,10.829666666666666,11,1,0,954.47
SKU04082,ST18,STOCKOUT,URGENT,0.0,11.030133333333334,12,1,0,477.0
SKU04611,ST18,STOCKOUT,URGENT,0.0,18.0454,19,1,0,3794.11
SKU04656,ST18,STOCKOUT,URGENT,0.0,5.127166666666666,6,1,0,5250.4800000000005
SKU04680,ST18,STOCKOUT,URGENT,0.0,13.943,14,1,0,1108.66
SKU04746,ST18,STOCKOUT,URGENT,0.0,15.266488888888889,16,1,0,4472.8
SKU04755,ST18,STOCKOUT,URGENT,0.0,20.202185714285715,21,1,0,2260.02
SKU04805,ST18,STOCKOUT,URGENT,0.0,8.015733333333333,9,1,0,745.29
SKU04929,ST18,STOCKOUT,URGENT,0.0,16.262066666666666,17,1,0,8111.72
SKU04969,ST18,STOCKOUT,URGENT,0.0,6.9943333333333335,7,1,0,3614.1
SKU00172,ST19,STOCKOUT,URGENT,0.0,19.564338095238103,20,1,0,1504.0
SKU00195,ST19,STOCKOUT,URGENT,0.0,25.81726031746032,26,1,0,23620.74
SKU00246,ST19,STOCKOUT,URGENT,0.0,25.03554920634921,26,1,0,20284.68
SKU00537,ST19,STOCKOUT,URGENT,0.0,15.1578,16,1,0,2004.96
SKU00600,ST19,STOCKOUT,URGENT,0.0,6.975333333333334,7,1,0,418.67
SKU00687,ST19,STOCKOUT,URGENT,0.0,9.001,10,1,0,9246.9
SKU00759,ST19,STOCKOUT,URGENT,0.0,14.205333333333332,15,1,0,4619.4
SKU00950,ST19,STOCKOUT,URGENT,0.0,9.986,10,1,0,1581.9
SKU01073,ST19,STOCKOUT,URGENT,0.0,5.032666666666666,6,1,0,1584.06
SKU01367,ST19,STOCKOUT,URGENT,0.0,6.035999999999999,7,1,0,3313.03
SKU01379,ST19,STOCKOUT,URGENT,0.0,1.0593333333333332,2,1,0,215.62
SKU01438,ST19,STOCKOUT,URGENT,0.0,3.014,4,1,0,730.04
SKU01667,ST19,STOCKOUT,URGENT,0.0,23.43740952380952,24,1,0,2938.56
SKU01769,ST19,STOCKOUT,URGENT,0.0,3.0,3,1,0,1208.73
SKU01791,ST19,STOCKOUT,URGENT,0.0,30.580033333333315,31,1,0,2212.4700000000003
SKU01892,ST19,STOCKOUT,URGENT,0.0,32.442385714285706,33,1,0,4459.62
SKU01928,ST19,STOCKOUT,URGENT,0.0,8.011333333333333,9,1,0,1317.87
SKU01964,ST19,STOCKOUT,URGENT,0.0,20.518833333333333,21,1,0,19270.65
SKU02020,ST19,STOCKOUT,URGENT,0.0,5.424422222222221,6,1,0,678.54
SKU02198,ST19,STOCKOUT,URGENT,0.0,12.4726,13,1,0,7281.040000000001
SKU02411,ST19,STOCKOUT,URGENT,0.0,3.0974,4,1,0,1235.0
SKU02458,ST19,STOCKOUT,URGENT,0.0,13.767,14,1,0,985.88
SKU02481,ST19,STOCKOUT,URGENT,0.0,13.958,14,1,0,1040.62
SKU02484,ST19,STOCKOUT,URGENT,0.0,0.0,93,1,0,32009.67
SKU02488,ST19,STOCKOUT,URGENT,0.0,23.531133333333337,24,1,0,58067.04
SKU02504,ST19,STOCKOUT,URGENT,0.0,14.762733333333331,15,1,0,7588.349999999999
SKU02540,ST19,STOCKOUT,URGENT,0.0,10.921333333333337,11,1,0,2622.73
SKU02607,ST19,STOCKOUT,URGENT,0.0,21.10638571428571,22,1,0,16595.04
SKU02714,ST19,STOCKOUT,URGENT,0.0,10.866066666666669,11,1,0,4679.84
SKU02949,ST19,STOCKOUT,URGENT,0.0,6.0036000000000005,7,1,0,737.87
SKU03094,ST19,STOCKOUT,URGENT,0.0,6.955333333333333,7,1,0,1615.53
SKU03345,ST19,STOCKOUT,URGENT,0.0,9.009666666666668,10,1,0,757.6999999999999
SKU03413,ST19,STOCKOUT,URGENT,0.0,20.7484126984127,21,1,0,3694.53
SKU03513,ST19,STOCKOUT,URGENT,0.0,18.047161904761907,19,1,0,2676.34
SKU03585,ST19,STOCKOUT,URGENT,0.0,24.74012063492064,25,1,0,1605.2499999999998
SKU03766,ST19,STOCKOUT,URGENT,0.0,10.965666666666666,11,1,0,1932.26
SKU03781,ST19,STOCKOUT,URGENT,0.0,3.2396857142857143,4,1,0,3667.64
SKU03876,ST19,STOCKOUT,URGENT,0.0,18.903666666666663,95,1,0,13308.55
SKU03938,ST19,STOCKOUT,URGENT,0.0,6.023711111111112,7,1,0,607.39
SKU04008,ST19,STOCKOUT,URGENT,0.0,18.806914285714296,19,1,0,3995.89
SKU04105,ST19,STOCKOUT,URGENT,0.0,13.0082,94,1,0,25054.76
SKU04190,ST19,STOCKOUT,URGENT,0.0,8.802133333333336,9,1,0,1689.66
SKU04214,ST19,STOCKOUT,URGENT,0.0,54.50857619047618,55,1,0,1491.05
SKU04349,ST19,STOCKOUT,URGENT,0.0,3.1762,4,1,0,158.52
SKU04419,ST19,STOCKOUT,URGENT,0.0,5.9944000000000015,6,1,0,248.1
SKU04422,ST19,STOCKOUT,URGENT,0.0,22.812866666666665,23,1,0,1164.95
SKU04463,ST19,STOCKOUT,URGENT,0.0,17.318,18,1,0,16013.34
SKU04514,ST19,STOCKOUT,URGENT,0.0,9.609766666666667,10,1,0,5278.6
SKU04865,ST19,STOCKOUT,URGENT,0.0,17.5263,18,1,0,22606.74
SKU04932,ST19,STOCKOUT,URGENT,0.0,11.958333333333336,12,1,0,2215.2
SKU04938,ST19,STOCKOUT,URGENT,0.0,5.115666666666668,6,1,0,515.9399999999999
SKU00101,ST20,STOCKOUT,URGENT,0.0,9.32892380952381,10,1,0,873.1
SKU00175,ST20,STOCKOUT,URGENT,0.0,20.93730476190477,21,1,0,2471.7000000000003
SKU00193,ST20,STOCKOUT,URGENT,0.0,22.426728571428573,23,1,0,4422.67
SKU00195,ST20,STOCKOUT,URGENT,0.0,3.0541619047619046,4,1,0,3633.96
SKU00260,ST20,STOCKOUT,URGENT,0.0,17.8644,18,1,0,1682.82
SKU00293,ST20,STOCKOUT,URGENT,0.0,7.975019047619047,8,1,0,605.28
SKU00304,ST20,STOCKOUT,URGENT,0.0,8.006333333333334,9,1,0,2375.37
SKU00433,ST20,STOCKOUT,URGENT,0.0,10.0012,11,1,0,1105.39
SKU00497,ST20,STOCKOUT,URGENT,0.0,5.444552380952381,6,1,0,1338.36
SKU00513,ST20,STOCKOUT,URGENT,0.0,4.9704,5,1,0,904.35
SKU00554,ST20,STOCKOUT,URGENT,0.0,10.007733333333334,11,1,0,546.26
SKU00646,ST20,STOCKOUT,URGENT,0.0,9.024666666666668,10,1,0,1591.0
SKU00647,ST20,STOCKOUT,URGENT,0.0,9.819466666666669,10,1,0,1743.4
SKU00747,ST20,STOCKOUT,URGENT,0.0,12.280438095238097,13,1,0,6005.349999999999
SKU00862,ST20,STOCKOUT,URGENT,0.0,10.988666666666669,11,1,0,10576.83
SKU00909,ST20,STOCKOUT,URGENT,0.0,2.9893333333333336,3,1,0,836.67
SKU00918,ST20,STOCKOUT,URGENT,0.0,1.1090666666666669,2,1,0,2450.02
SKU00976,ST20,STOCKOUT,URGENT,0.0,19.557847619047624,20,1,0,4254.0
SKU01065,ST20,STOCKOUT,URGENT,0.0,9.009666666666668,10,1,0,619.0999999999999
SKU01120,ST20,STOCKOUT,URGENT,0.0,11.716085714285716,12,1,0,1745.04
SKU01166,ST20,STOCKOUT,URGENT,0.0,16.013066666666667,17,1,0,4773.94
SKU01352,ST20,STOCKOUT,URGENT,0.0,4.003333333333333,5,1,0,444.45
SKU01388,ST20,STOCKOUT,URGENT,0.0,21.961755555555555,22,1,0,2630.1
SKU01717,ST20,STOCKOUT,URGENT,0.0,4.9850666666666665,5,1,0,1131.45
SKU01743,ST20,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU01761,ST20,STOCKOUT,URGENT,0.0,7.616039682539682,8,1,0,1655.36
SKU01769,ST20,STOCKOUT,URGENT,0.0,42.54197936507936,43,1,0,17325.13
SKU01882,ST20,STOCKOUT,URGENT,0.0,12.026866666666669,13,1,0,694.72
SKU01918,ST20,STOCKOUT,URGENT,0.0,3.951266666666666,4,1,0,1333.0
SKU02282,ST20,STOCKOUT,URGENT,0.0,32.395490476190474,33,1,0,5151.63
SKU02390,ST20,STOCKOUT,URGENT,0.0,8.034999999999998,9,1,0,1602.63
SKU02410,ST20,STOCKOUT,URGENT,0.0,27.40639047619047,28,1,0,12966.24
SKU02430,ST20,STOCKOUT,URGENT,0.0,7.014000000000001,8,1,0,4117.2
SKU02460,ST20,STOCKOUT,URGENT,0.0,16.0422,17,1,0,18132.88
SKU02511,ST20,STOCKOUT,URGENT,0.0,35.39070952380951,36,1,0,4680.0
SKU02541,ST20,STOCKOUT,URGENT,0.0,6.008266666666668,7,1,0,10863.93
SKU02823,ST20,STOCKOUT,URGENT,0.0,12.201999999999998,13,1,0,5222.360000000001
SKU02921,ST20,STOCKOUT,URGENT,0.0,8.971333333333332,9,1,0,1690.65
SKU03140,ST20,STOCKOUT,URGENT,0.0,8.005333333333333,9,1,0,773.46
SKU03159,ST20,STOCKOUT,URGENT,0.0,17.0682,18,1,0,1556.28
SKU03283,ST20,STOCKOUT,URGENT,0.0,20.07383809523809,21,1,0,1102.08
SKU03427,ST20,STOCKOUT,URGENT,0.0,5.942476190476191,6,1,0,2671.92
SKU03681,ST20,STOCKOUT,URGENT,0.0,5.944,6,1,0,2108.04
SKU03996,ST20,STOCKOUT,URGENT,0.0,12.841,13,1,0,2765.36
SKU04070,ST20,STOCKOUT,URGENT,0.0,10.998,11,1,0,302.5
SKU04076,ST20,STOCKOUT,URGENT,0.0,14.971942857142858,15,1,0,1514.4
SKU04096,ST20,STOCKOUT,URGENT,0.0,3.283428571428572,4,1,0,387.8
SKU04120,ST20,STOCKOUT,URGENT,0.0,27.28124285714286,28,1,0,3683.12
SKU04141,ST20,STOCKOUT,URGENT,0.0,11.998933333333332,12,1,0,2146.56
SKU04393,ST20,STOCKOUT,URGENT,0.0,18.0222,19,1,0,2745.12
SKU04482,ST20,STOCKOUT,URGENT,0.0,25.96500634920635,26,1,0,1761.7600000000002
SKU04547,ST20,STOCKOUT,URGENT,0.0,39.17917460317462,40,1,0,10457.2
SKU04569,ST20,STOCKOUT,URGENT,0.0,18.94773333333333,19,1,0,7931.36
SKU04599,ST20,STOCKOUT,URGENT,0.0,19.165666666666667,20,1,0,30547.800000000003
SKU04739,ST20,STOCKOUT,URGENT,0.0,30.33345555555556,31,1,0,6589.9800000000005
SKU04853,ST20,STOCKOUT,URGENT,0.0,17.07700952380952,18,1,0,7118.28
SKU04938,ST20,STOCKOUT,URGENT,0.0,11.1818,12,1,0,1031.88
SKU00107,ST21,STOCKOUT,URGENT,0.0,31.15470000000001,32,1,0,56922.24
SKU00149,ST21,STOCKOUT,URGENT,0.0,16.031333333333333,17,1,0,1465.57
SKU00204,ST21,STOCKOUT,URGENT,0.0,11.054,12,1,0,4694.28
SKU00307,ST21,STOCKOUT,URGENT,0.0,12.935466666666668,13,1,0,1524.51
SKU00314,ST21,STOCKOUT,URGENT,0.0,9.995333333333331,10,1,0,2728.6000000000004
SKU00396,ST21,STOCKOUT,URGENT,0.0,17.010466666666666,18,1,0,4845.599999999999
SKU00435,ST21,STOCKOUT,URGENT,0.0,19.080266666666667,20,1,0,5188.200000000001
SKU00719,ST21,STOCKOUT,URGENT,0.0,23.8398507936508,24,1,0,4501.68
SKU00748,ST21,STOCKOUT,URGENT,0.0,14.58112857142857,15,1,0,3988.95
SKU00867,ST21,STOCKOUT,URGENT,0.0,4.0176,5,1,0,591.45
SKU01124,ST21,STOCKOUT,URGENT,0.0,13.004733333333334,14,1,0,16970.66
SKU01141,ST21,STOCKOUT,URGENT,0.0,10.2244,11,1,0,954.91
SKU01162,ST21,STOCKOUT,URGENT,0.0,2.9816634920634923,3,1,0,255.54
SKU01304,ST21,STOCKOUT,URGENT,0.0,1.0726666666666664,2,1,0,96.8
SKU01308,ST21,STOCKOUT,URGENT,0.0,24.056419047619045,25,1,0,1783.7499999999998
SKU01468,ST21,STOCKOUT,URGENT,0.0,6.039933333333335,7,1,0,3389.47
SKU01525,ST21,STOCKOUT,URGENT,0.0,8.128633333333335,9,1,0,11642.670000000002
SKU01712,ST21,STOCKOUT,URGENT,0.0,8.012666666666666,9,1,0,1473.66
SKU01845,ST21,STOCKOUT,URGENT,0.0,9.9744,10,1,0,4845.299999999999
SKU01961,ST21,STOCKOUT,URGENT,0.0,10.996,11,1,0,1701.8100000000002
SKU02047,ST21,STOCKOUT,URGENT,0.0,8.79797619047619,9,1,0,1967.67
SKU02411,ST21,STOCKOUT,URGENT,0.0,32.78181904761904,33,1,0,10188.75
SKU02571,ST21,STOCKOUT,URGENT,0.0,10.920799999999998,11,1,0,8672.4
SKU02615,ST21,STOCKOUT,URGENT,0.0,17.42994761904762,18,1,0,1454.22
SKU02665,ST21,STOCKOUT,URGENT,0.0,7.007,8,1,0,806.8
SKU02729,ST21,STOCKOUT,URGENT,0.0,6.174733333333332,7,1,0,4165.91
SKU03067,ST21,STOCKOUT,URGENT,0.0,9.003066666666667,10,1,0,589.8
SKU03081,ST21,STOCKOUT,URGENT,0.0,14.000066666666664,15,1,0,18592.65
SKU03156,ST21,STOCKOUT,URGENT,0.0,12.016,13,1,0,1715.09
SKU03479,ST21,STOCKOUT,URGENT,0.0,6.021600000000001,7,1,0,5551.139999999999
SKU03841,ST21,STOCKOUT,URGENT,0.0,20.05946666666668,21,1,0,15755.88
SKU03869,ST21,STOCKOUT,URGENT,0.0,5.944980952380951,6,1,0,440.76
SKU04313,ST21,STOCKOUT,URGENT,0.0,15.861799999999995,16,1,0,7763.52
SKU04356,ST21,STOCKOUT,URGENT,0.0,29.93235079365079,30,1,0,13862.4
SKU04378,ST21,STOCKOUT,URGENT,0.0,9.802711111111114,10,1,0,1676.4
SKU04410,ST21,STOCKOUT,URGENT,0.0,7.042666666666666,8,1,0,6862.4
SKU04508,ST21,STOCKOUT,URGENT,0.0,14.883666666666668,15,1,0,3545.7
SKU04513,ST21,STOCKOUT,URGENT,0.0,12.011866666666666,13,1,0,1226.55
SKU04634,ST21,STOCKOUT,URGENT,0.0,19.421666666666663,20,1,0,11323.2
SKU04710,ST21,STOCKOUT,URGENT,0.0,11.0102,21,1,0,22871.730000000003
SKU04769,ST21,STOCKOUT,URGENT,0.0,1.470980952380952,2,1,0,3185.64
SKU00244,ST22,STOCKOUT,URGENT,0.0,9.011666666666668,10,1,0,5912.9
SKU00258,ST22,STOCKOUT,URGENT,0.0,16.31073333333333,17,1,0,1079.16
SKU00277,ST22,STOCKOUT,URGENT,0.0,10.0204,11,1,0,4322.45
SKU00326,ST22,STOCKOUT,URGENT,0.0,9.879666666666669,10,1,0,8051.5
SKU00508,ST22,STOCKOUT,URGENT,0.0,14.864825396825394,15,1,0,5155.2
SKU00757,ST22,STOCKOUT,URGENT,0.0,16.784200000000006,17,1,0,2365.72
SKU01328,ST22,STOCKOUT,URGENT,0.0,33.06136190476191,34,1,0,10310.84
SKU01630,ST22,STOCKOUT,URGENT,0.0,3.656261904761905,4,1,0,5092.12
SKU01852,ST22,STOCKOUT,URGENT,0.0,19.753833333333336,20,1,0,2247.2
SKU01944,ST22,STOCKOUT,URGENT,0.0,24.89433333333333,25,1,0,528.25
SKU02157,ST22,STOCKOUT,URGENT,0.0,26.57046666666667,27,1,0,2879.82
