date,store_id,sku_id,units_sold,revenue,unit_price,promo_flag
2025-05-31,ST16,SKU002811,17,18710.03,1100.59,0
2025-05-31,ST17,SKU004799,26,39530.14,1520.39,0
2025-05-31,ST18,SKU002747,13,13475.28,1036.56,0
2025-05-31,ST18,SKU002771,21,12826.8,610.8,1
2025-05-31,ST18,SKU002832,15,23872.95,1591.53,0
2025-05-31,ST19,SKU002999,10,20079.3,2007.93,0
2025-05-31,ST19,SKU004048,11,11947.76,1086.16,0
2025-05-31,ST21,SKU004601,11,15694.36,1426.76,0
2025-05-31,ST21,SKU004835,35,42581.35,1216.61,1
2025-05-31,ST21,SKU004967,29,17176.12,592.28,0
2025-05-31,ST24,SKU001066,22,16271.2,739.6,0
2025-05-31,ST24,SKU003661,10,16804.4,1680.44,0
2025-05-31,ST27,SKU002197,13,29527.94,2271.38,1
2025-05-31,ST29,SKU000548,0,0.0,1762.03,0
2025-05-31,ST30,SKU002253,15,17894.55,1192.97,0
2025-05-31,ST30,SKU003025,22,10581.56,480.98,0
2025-05-31,ST30,SKU004551,7,3252.76,464.68,0
2025-06-01,ST01,SKU001596,40,84838.0,2120.95,0
2025-06-01,ST01,SKU003290,27,61337.25,2271.75,1
2025-06-01,ST02,SKU002183,30,41827.5,1394.25,0
2025-06-01,ST04,SKU000123,7,10064.81,1437.83,0
2025-06-01,ST05,SKU000214,13,14529.58,1117.66,0
2025-06-01,ST05,SKU001504,20,14845.6,742.28,0
2025-06-01,ST07,SKU000454,2,3908.76,1954.38,0
2025-06-01,ST07,SKU003199,7,5606.65,800.95,0
2025-06-01,ST07,SKU003890,5,9932.75,1986.55,0
2025-06-01,ST09,SKU002529,0,0.0,1900.5,1
2025-06-01,ST09,SKU003194,22,3294.94,149.77,0
2025-06-01,ST10,SKU001134,14,30572.36,2183.74,0
2025-06-01,ST11,SKU000293,43,21997.94,511.58,1
2025-06-01,ST12,SKU000033,7,499.59,71.37,0
2025-06-01,ST12,SKU002547,3,1328.85,442.95,0
2025-06-01,ST12,SKU003047,33,42961.05,1301.85,0
2025-06-01,ST15,SKU001005,21,13653.15,650.15,1
2025-06-01,ST16,SKU000402,23,32556.04,1415.48,1
2025-06-01,ST16,SKU000796,25,1549.0,61.96,0
2025-06-01,ST19,SKU002934,3,992.4,330.8,0
2025-06-01,ST20,SKU000937,23,9752.69,424.03,0
2025-06-01,ST21,SKU000219,3,4904.28,1634.76,0
2025-06-01,ST22,SKU001045,29,25010.18,862.42,1
2025-06-01,ST23,SKU002142,11,19280.91,1752.81,0
2025-06-01,ST23,SKU004264,7,16689.75,2384.25,0
2025-06-01,ST25,SKU004558,21,3982.02,189.62,1
2025-06-01,ST26,SKU002706,14,29573.32,2112.38,1
2025-06-01,ST26,SKU003999,10,24569.5,2456.95,0
2025-06-01,ST27,SKU002965,6,8394.48,1399.08,0
2025-06-01,ST28,SKU004578,6,3476.76,579.46,0
2025-06-01,ST29,SKU003846,22,52497.94,2386.27,1
2025-06-01,ST29,SKU004260,12,19687.32,1640.61,0
2025-06-01,ST30,SKU000701,39,81037.71,2077.89,0
2025-06-01,ST30,SKU001737,11,22571.67,2051.97,0
2025-06-01,ST30,SKU003937,13,32378.84,2490.68,0
2025-06-02,ST01,SKU000424,14,30898.14,2207.01,0
2025-06-02,ST01,SKU004712,18,6385.14,354.73,0
2025-06-02,ST02,SKU000304,5,5134.85,1026.97,0
2025-06-02,ST02,SKU002804,18,8557.92,475.44,0
2025-06-02,ST02,SKU004617,23,41181.27,1790.49,0
2025-06-02,ST05,SKU000553,3,4378.14,1459.38,0
2025-06-02,ST07,SKU002726,30,74314.8,2477.16,1
2025-06-02,ST07,SKU003952,22,37573.58,1707.89,0
2025-06-02,ST08,SKU002926,3,4801.95,1600.65,0
2025-06-02,ST08,SKU003279,4,3448.32,862.08,0
2025-06-02,ST09,SKU004972,2,908.04,454.02,0
2025-06-02,ST11,SKU001799,18,20260.98,1125.61,1
2025-06-02,ST11,SKU004879,24,19047.36,793.64,0
2025-06-02,ST12,SKU001778,5,7741.1,1548.22,0
2025-06-02,ST13,SKU000517,2,3778.46,1889.23,1
2025-06-02,ST13,SKU001196,12,6050.52,504.21,1
2025-06-02,ST14,SKU000316,8,9317.04,1164.63,0
2025-06-02,ST14,SKU001181,14,2316.02,165.43,0
2025-06-02,ST14,SKU003166,10,20408.9,2040.89,0
2025-06-02,ST14,SKU003509,9,11662.56,1295.84,0
2025-06-02,ST16,SKU004142,20,34765.8,1738.29,0
2025-06-02,ST16,SKU004211,10,12739.7,1273.97,1
2025-06-02,ST19,SKU000109,1,949.57,949.57,0
2025-06-02,ST19,SKU001256,9,18598.14,2066.46,0
2025-06-02,ST19,SKU004873,1,1846.14,1846.14,0
2025-06-02,ST20,SKU004754,19,6581.03,346.37,0
2025-06-02,ST20,SKU004815,0,0.0,977.19,0
2025-06-02,ST21,SKU002045,0,0.0,2167.63,0
2025-06-02,ST21,SKU003228,11,2691.15,244.65,1
2025-06-02,ST25,SKU001992,11,7838.05,712.55,0
2025-06-02,ST25,SKU004691,10,12809.7,1280.97,1
2025-06-02,ST26,SKU001616,14,22053.78,1575.27,0
2025-06-02,ST27,SKU002981,15,28692.6,1912.84,1
2025-06-02,ST29,SKU000431,13,26233.61,2017.97,0
2025-06-02,ST30,SKU000998,4,6675.48,1668.87,0
2025-06-03,ST02,SKU001626,15,4841.4,322.76,0
2025-06-03,ST03,SKU004612,22,18607.16,845.78,0
2025-06-03,ST04,SKU001445,22,6738.38,306.29,0
2025-06-03,ST04,SKU001568,13,20966.92,1612.84,0
2025-06-03,ST04,SKU003932,4,7781.68,1945.42,0
2025-06-03,ST05,SKU001814,10,21940.7,2194.07,0
2025-06-03,ST05,SKU003228,7,1712.55,244.65,0
2025-06-03,ST06,SKU003222,10,11839.2,1183.92,0
2025-06-03,ST06,SKU004920,15,31301.4,2086.76,0
2025-06-03,ST07,SKU000553,15,21890.7,1459.38,0
2025-06-03,ST08,SKU003660,9,12327.39,1369.71,0
2025-06-03,ST10,SKU001877,8,12467.36,1558.42,1
2025-06-03,ST11,SKU001357,44,101676.08,2310.82,1
2025-06-03,ST11,SKU004434,17,27609.53,1624.09,0
2025-06-03,ST12,SKU002027,12,25264.2,2105.35,0
2025-06-03,ST13,SKU003257,17,31605.21,1859.13,0
2025-06-03,ST14,SKU002087,6,10324.02,1720.67,0
2025-06-03,ST14,SKU003372,4,406.64,101.66,0
2025-06-03,ST15,SKU001302,2,4387.96,2193.98,0
2025-06-03,ST16,SKU000025,9,10730.52,1192.28,0
2025-06-03,ST16,SKU001543,20,25343.4,1267.17,0
2025-06-03,ST16,SKU003223,10,19977.6,1997.76,0
2025-06-03,ST17,SKU003281,10,9812.7,981.27,0
2025-06-03,ST20,SKU000789,41,91305.77,2226.97,1
2025-06-03,ST20,SKU002962,18,19909.44,1106.08,0
2025-06-03,ST21,SKU002402,3,2267.55,755.85,0
2025-06-03,ST21,SKU003011,5,979.75,195.95,0
2025-06-03,ST21,SKU004020,26,43410.38,1669.63,0
2025-06-03,ST23,SKU001128,35,4063.15,116.09,1
2025-06-03,ST26,SKU003680,7,645.33,92.19,0
2025-06-03,ST26,SKU004909,14,15495.76,1106.84,0
2025-06-03,ST27,SKU001883,9,6208.29,689.81,0
2025-06-03,ST27,SKU003350,4,5761.56,1440.39,0
2025-06-03,ST27,SKU003781,3,557.67,185.89,0
2025-06-03,ST28,SKU000421,4,345.84,86.46,0
2025-06-03,ST28,SKU002704,5,6918.95,1383.79,0
2025-06-03,ST28,SKU003653,11,16977.4,1543.4,0
2025-06-03,ST29,SKU000019,9,20323.89,2258.21,0
2025-06-03,ST29,SKU002106,10,11212.3,1121.23,0
2025-06-03,ST30,SKU002106,36,40364.28,1121.23,0
2025-06-03,ST30,SKU002127,21,5425.98,258.38,0
2025-06-03,ST30,SKU002365,9,903.24,100.36,0
2025-06-04,ST01,SKU004316,10,15322.0,1532.2,0
2025-06-04,ST01,SKU004390,12,14235.96,1186.33,0
2025-06-04,ST02,SKU000487,7,15722.7,2246.1,0
2025-06-04,ST02,SKU003900,6,4563.66,760.61,0
2025-06-04,ST03,SKU002485,13,8678.15,667.55,1
2025-06-04,ST06,SKU004805,2,3417.46,1708.73,0
2025-06-04,ST06,SKU004982,20,32451.4,1622.57,0
2025-06-04,ST08,SKU003168,16,29641.76,1852.61,0
2025-06-04,ST08,SKU004645,12,9843.96,820.33,0
2025-06-04,ST09,SKU002970,4,2777.84,694.46,0
2025-06-04,ST09,SKU002976,6,13159.62,2193.27,0
2025-06-04,ST09,SKU003072,13,15064.14,1158.78,1
2025-06-04,ST12,SKU000415,5,10405.5,2081.1,0
2025-06-04,ST12,SKU002214,5,4152.25,830.45,0
2025-06-04,ST12,SKU003050,9,22284.72,2476.08,0
2025-06-04,ST14,SKU003728,13,29230.11,2248.47,0
2025-06-04,ST14,SKU004018,36,77477.04,2152.14,1
2025-06-04,ST18,SKU001029,19,39630.96,2085.84,0
2025-06-04,ST19,SKU002867,15,29093.55,1939.57,1
2025-06-04,ST20,SKU001121,28,14299.6,510.7,0
2025-06-04,ST20,SKU002658,5,4578.9,915.78,0
2025-06-04,ST20,SKU004584,0,0.0,380.44,0
2025-06-04,ST21,SKU002987,10,21646.3,2164.63,0
2025-06-04,ST22,SKU000707,10,527.9,52.79,0
2025-06-04,ST22,SKU002794,5,11756.9,2351.38,1
2025-06-04,ST23,SKU001945,6,5917.5,986.25,0
2025-06-04,ST24,SKU001133,20,35817.6,1790.88,0
2025-06-04,ST24,SKU004286,6,4348.44,724.74,0
2025-06-04,ST25,SKU001041,2,1427.02,713.51,0
2025-06-04,ST28,SKU000717,23,39043.88,1697.56,0
2025-06-04,ST28,SKU004495,19,39852.12,2097.48,0
2025-06-04,ST29,SKU002763,3,2573.64,857.88,0
2025-06-05,ST01,SKU002406,9,20974.95,2330.55,0
2025-06-05,ST01,SKU002876,6,2540.76,423.46,0
2025-06-05,ST02,SKU000174,4,2832.88,708.22,0
2025-06-05,ST02,SKU002224,14,14511.98,1036.57,0
2025-06-05,ST02,SKU002832,3,4774.59,1591.53,0
2025-06-05,ST03,SKU001013,23,12988.56,564.72,0
2025-06-05,ST03,SKU002100,22,47467.2,2157.6,0
2025-06-05,ST06,SKU000262,6,2804.76,467.46,0
2025-06-05,ST06,SKU002614,16,36805.28,2300.33,0
2025-06-05,ST09,SKU001176,9,6738.3,748.7,0
2025-06-05,ST10,SKU001360,0,0.0,2219.7,0
2025-06-05,ST10,SKU003002,8,17360.88,2170.11,1
2025-06-05,ST12,SKU002405,20,16942.4,847.12,0
2025-06-05,ST12,SKU004606,18,10403.64,577.98,0
2025-06-05,ST15,SKU004224,12,2022.6,168.55,1
2025-06-05,ST16,SKU002649,3,5448.21,1816.07,0
2025-06-05,ST16,SKU004368,6,9178.74,1529.79,1
2025-06-05,ST16,SKU004458,7,1977.85,282.55,0
2025-06-05,ST18,SKU004377,6,11771.34,1961.89,0
2025-06-05,ST21,SKU002346,6,2440.92,406.82,0
2025-06-05,ST22,SKU003791,24,59633.28,2484.72,0
2025-06-05,ST24,SKU000466,34,12348.46,363.19,0
2025-06-05,ST24,SKU002397,7,2169.65,309.95,0
2025-06-05,ST25,SKU000003,26,12229.1,470.35,1
2025-06-05,ST26,SKU000126,12,5750.4,479.2,0
2025-06-05,ST27,SKU001885,8,17955.76,2244.47,0
2025-06-05,ST27,SKU002007,4,3115.52,778.88,0
2025-06-05,ST28,SKU000530,12,3411.24,284.27,0
2025-06-05,ST28,SKU001194,3,4281.99,1427.33,1
2025-06-05,ST29,SKU003814,8,14496.48,1812.06,1
2025-06-05,ST30,SKU000683,0,0.0,737.93,0
2025-06-05,ST30,SKU000844,11,8981.28,816.48,1
2025-06-05,ST30,SKU001683,18,35993.34,1999.63,0
2025-06-06,ST01,SKU003026,10,14176.7,1417.67,0
2025-06-06,ST01,SKU003336,7,14213.5,2030.5,1
2025-06-06,ST02,SKU000563,28,57721.16,2061.47,1
2025-06-06,ST03,SKU000224,11,8994.04,817.64,0
2025-06-06,ST03,SKU001820,4,6931.48,1732.87,0
2025-06-06,ST04,SKU002535,11,5644.98,513.18,0
2025-06-06,ST06,SKU004158,15,20297.85,1353.19,1
2025-06-06,ST07,SKU000768,4,9594.84,2398.71,0
2025-06-06,ST07,SKU003836,4,719.2,179.8,0
2025-06-06,ST08,SKU000854,13,24838.58,1910.66,0
2025-06-06,ST08,SKU003167,15,29901.75,1993.45,1
2025-06-06,ST08,SKU004273,26,1830.92,70.42,0
2025-06-06,ST09,SKU000177,2,1199.34,599.67,0
2025-06-06,ST10,SKU000342,9,11855.16,1317.24,0
2025-06-06,ST11,SKU004634,8,14263.12,1782.89,0
2025-06-06,ST12,SKU003177,7,14886.55,2126.65,0
2025-06-06,ST13,SKU004948,9,18681.3,2075.7,1
2025-06-06,ST14,SKU001158,31,15295.71,493.41,0
2025-06-06,ST16,SKU003335,11,19251.32,1750.12,0
2025-06-06,ST18,SKU001734,3,5301.03,1767.01,0
2025-06-06,ST19,SKU004861,5,12150.45,2430.09,1
2025-06-06,ST20,SKU002840,4,7897.72,1974.43,0
2025-06-06,ST21,SKU003386,10,20202.9,2020.29,0
2025-06-06,ST22,SKU000582,3,6037.53,2012.51,0
2025-06-06,ST22,SKU003739,19,2280.95,120.05,0
2025-06-06,ST25,SKU002270,10,11214.3,1121.43,0
2025-06-06,ST26,SKU000948,28,40482.12,1445.79,0
2025-06-06,ST26,SKU001233,2,575.54,287.77,0
2025-06-06,ST26,SKU004247,13,4117.36,316.72,1
2025-06-06,ST27,SKU002538,25,59255.5,2370.22,0
2025-06-06,ST30,SKU000773,2,4249.24,2124.62,0
2025-06-07,ST01,SKU000029,24,29062.08,1210.92,0
2025-06-07,ST01,SKU003370,32,77212.8,2412.9,0
2025-06-07,ST02,SKU000765,69,147968.43,2144.47,1
2025-06-07,ST06,SKU003327,13,11244.74,864.98,0
2025-06-07,ST07,SKU001657,51,57145.5,1120.5,1
2025-06-07,ST07,SKU003688,4,2943.16,735.79,0
2025-06-07,ST08,SKU001649,8,15779.92,1972.49,1
2025-06-07,ST08,SKU002897,10,11028.7,1102.87,0
2025-06-07,ST08,SKU003893,19,20258.94,1066.26,0
2025-06-07,ST09,SKU000978,51,6729.45,131.95,0
2025-06-07,ST09,SKU001784,3,2673.63,891.21,1
2025-06-07,ST09,SKU002169,22,39798.88,1809.04,0
2025-06-07,ST11,SKU003031,52,118706.12,2282.81,0
2025-06-07,ST11,SKU004616,24,15548.16,647.84,0
2025-06-07,ST12,SKU000201,2,3924.68,1962.34,0
2025-06-07,ST12,SKU004356,4,7870.04,1967.51,0
2025-06-07,ST13,SKU003370,19,45845.1,2412.9,0
2025-06-07,ST16,SKU002356,17,26782.65,1575.45,0
2025-06-07,ST17,SKU001570,24,42595.92,1774.83,0
2025-06-07,ST18,SKU003467,5,5362.75,1072.55,0
2025-06-07,ST18,SKU003672,12,28871.76,2405.98,0
2025-06-07,ST19,SKU003745,18,16188.84,899.38,0
2025-06-07,ST19,SKU003812,10,14502.1,1450.21,0
2025-06-07,ST19,SKU004509,6,5268.18,878.03,0
2025-06-07,ST19,SKU004934,17,19011.78,1118.34,0
2025-06-07,ST20,SKU001105,17,29847.92,1755.76,0
2025-06-07,ST21,SKU000224,18,14717.52,817.64,1
2025-06-07,ST21,SKU001322,1,395.86,395.86,0
2025-06-07,ST21,SKU004939,8,13857.04,1732.13,0
2025-06-07,ST22,SKU001705,5,5952.85,1190.57,1
2025-06-07,ST22,SKU002693,7,16091.6,2298.8,0
2025-06-07,ST22,SKU004875,0,0.0,1610.6,0
2025-06-07,ST24,SKU000593,32,4331.84,135.37,1
2025-06-07,ST24,SKU001440,24,14499.36,604.14,0
2025-06-07,ST24,SKU002904,14,22261.26,1590.09,0
2025-06-07,ST26,SKU004908,13,2174.64,167.28,0
2025-06-07,ST27,SKU002672,7,12525.52,1789.36,1
2025-06-07,ST28,SKU002289,44,23105.28,525.12,0
2025-06-07,ST29,SKU000868,16,9902.4,618.9,1
2025-06-07,ST30,SKU002196,4,4055.52,1013.88,0
2025-06-08,ST01,SKU000048,10,21282.7,2128.27,0
2025-06-08,ST01,SKU003356,11,3694.79,335.89,0
2025-06-08,ST02,SKU000851,14,15195.46,1085.39,0
2025-06-08,ST03,SKU003363,7,6819.4,974.2,0
2025-06-08,ST05,SKU000483,17,35249.16,2073.48,0
2025-06-08,ST05,SKU003695,12,20373.6,1697.8,0
2025-06-08,ST08,SKU001060,11,16595.92,1508.72,0
2025-06-08,ST09,SKU000956,36,26626.68,739.63,0
2025-06-08,ST10,SKU001955,9,10895.04,1210.56,0
2025-06-08,ST10,SKU004688,37,59823.45,1616.85,0
2025-06-08,ST11,SKU002708,10,23857.5,2385.75,0
2025-06-08,ST11,SKU002919,16,37177.44,2323.59,1
2025-06-08,ST11,SKU003845,33,74251.65,2250.05,1
2025-06-08,ST12,SKU001728,0,0.0,304.59,0
2025-06-08,ST12,SKU003445,18,3920.94,217.83,0
2025-06-08,ST12,SKU003819,5,7998.05,1599.61,0
2025-06-08,ST12,SKU004572,12,26098.2,2174.85,0
2025-06-08,ST13,SKU000033,23,1641.51,71.37,0
2025-06-08,ST13,SKU001142,15,27180.0,1812.0,0
2025-06-08,ST13,SKU001298,7,3612.0,516.0,0
2025-06-08,ST13,SKU003538,24,43487.52,1811.98,0
2025-06-08,ST13,SKU004004,9,20746.35,2305.15,1
2025-06-08,ST14,SKU000022,54,110591.46,2047.99,1
2025-06-08,ST14,SKU001381,12,3121.92,260.16,0
2025-06-08,ST15,SKU000573,6,4835.16,805.86,0
2025-06-08,ST15,SKU001908,41,48510.79,1183.19,0
2025-06-08,ST17,SKU001884,5,8658.75,1731.75,0
2025-06-08,ST17,SKU004046,11,9405.88,855.08,0
2025-06-08,ST18,SKU001073,20,24781.8,1239.09,1
2025-06-08,ST18,SKU003297,15,7938.6,529.24,0
2025-06-08,ST18,SKU003643,6,6058.02,1009.67,0
2025-06-08,ST19,SKU000707,18,950.22,52.79,0
2025-06-08,ST21,SKU001923,2,4972.18,2486.09,0
2025-06-08,ST23,SKU001769,10,23364.1,2336.41,0
2025-06-08,ST24,SKU003278,19,5661.05,297.95,0
2025-06-08,ST24,SKU004211,25,31849.25,1273.97,0
2025-06-08,ST25,SKU001563,3,5137.26,1712.42,0
2025-06-08,ST27,SKU002383,11,1816.43,165.13,1
2025-06-08,ST27,SKU003380,15,12227.4,815.16,1
2025-06-08,ST29,SKU001003,10,24006.0,2400.6,0
2025-06-09,ST03,SKU003293,11,25784.77,2344.07,1
2025-06-09,ST04,SKU000803,5,10139.35,2027.87,0
2025-06-09,ST04,SKU003290,13,29532.75,2271.75,1
2025-06-09,ST04,SKU003507,17,40835.53,2402.09,0
2025-06-09,ST06,SKU001258,10,2461.5,246.15,0
2025-06-09,ST07,SKU001702,16,15333.44,958.34,0
2025-06-09,ST07,SKU002805,30,62490.3,2083.01,0
2025-06-09,ST07,SKU004858,24,4496.88,187.37,0
2025-06-09,ST08,SKU002804,14,6656.16,475.44,0
2025-06-09,ST09,SKU002587,7,2877.91,411.13,0
2025-06-09,ST11,SKU001952,5,7996.5,1599.3,0
2025-06-09,ST11,SKU002654,6,9000.6,1500.1,0
2025-06-09,ST11,SKU002823,13,29189.03,2245.31,0
2025-06-09,ST11,SKU003056,6,13020.96,2170.16,0
2025-06-09,ST12,SKU000867,6,13756.08,2292.68,0
2025-06-09,ST12,SKU003773,2,2157.62,1078.81,1
2025-06-09,ST13,SKU003737,10,1996.5,199.65,0
2025-06-09,ST14,SKU002220,27,17257.59,639.17,0
2025-06-09,ST15,SKU003664,18,13802.22,766.79,0
2025-06-09,ST16,SKU004679,17,37772.13,2221.89,0
2025-06-09,ST19,SKU000035,19,3537.61,186.19,0
2025-06-09,ST19,SKU001527,5,706.1,141.22,0
2025-06-09,ST19,SKU002593,20,17718.6,885.93,0
2025-06-09,ST22,SKU000677,9,16605.27,1845.03,0
2025-06-09,ST22,SKU003407,11,17340.84,1576.44,0
2025-06-09,ST22,SKU003925,14,21408.52,1529.18,1
2025-06-09,ST23,SKU002980,13,29953.17,2304.09,0
2025-06-09,ST25,SKU003455,0,0.0,802.02,0
2025-06-09,ST25,SKU004058,5,5705.25,1141.05,0
2025-06-09,ST26,SKU000376,16,14650.08,915.63,0
2025-06-09,ST26,SKU002431,5,4302.8,860.56,0
2025-06-09,ST26,SKU004239,14,29518.58,2108.47,0
2025-06-09,ST27,SKU002363,16,2586.08,161.63,0
2025-06-09,ST29,SKU004419,7,14282.24,2040.32,0
2025-06-09,ST30,SKU002131,7,2121.7,303.1,0
2025-06-09,ST30,SKU004723,10,14523.0,1452.3,0
2025-06-10,ST01,SKU000346,19,22415.44,1179.76,0
2025-06-10,ST02,SKU000079,43,59733.45,1389.15,0
2025-06-10,ST02,SKU001011,8,4858.08,607.26,0
2025-06-10,ST02,SKU003478,19,30598.74,1610.46,0
2025-06-10,ST03,SKU001958,15,34395.3,2293.02,0
2025-06-10,ST04,SKU003025,0,0.0,480.98,0
2025-06-10,ST05,SKU001319,3,4960.11,1653.37,0
2025-06-10,ST06,SKU003015,1,1028.98,1028.98,0
2025-06-10,ST06,SKU003396,18,40740.84,2263.38,0
2025-06-10,ST07,SKU003963,7,16992.15,2427.45,0
2025-06-10,ST08,SKU000122,38,47631.86,1253.47,0
2025-06-10,ST08,SKU002689,20,1953.6,97.68,0
2025-06-10,ST09,SKU001870,15,17821.65,1188.11,0
2025-06-10,ST09,SKU003806,7,14775.11,2110.73,0
2025-06-10,ST10,SKU004240,2,3556.4,1778.2,0
2025-06-10,ST12,SKU004128,7,7402.08,1057.44,0
2025-06-10,ST13,SKU000063,18,29379.06,1632.17,0
2025-06-10,ST13,SKU001489,6,974.82,162.47,0
2025-06-10,ST14,SKU000893,13,27037.92,2079.84,0
2025-06-10,ST15,SKU001763,10,24804.3,2480.43,0
2025-06-10,ST16,SKU002899,16,20348.64,1271.79,0
2025-06-10,ST17,SKU000194,3,7042.59,2347.53,1
2025-06-10,ST17,SKU000908,32,75526.4,2360.2,0
2025-06-10,ST18,SKU004350,17,30575.86,1798.58,0
2025-06-10,ST19,SKU000874,0,0.0,2252.56,0
2025-06-10,ST20,SKU000158,11,3735.82,339.62,0
2025-06-10,ST20,SKU001125,12,9435.0,786.25,0
2025-06-10,ST20,SKU002260,13,4426.76,340.52,0
2025-06-10,ST21,SKU000598,30,21952.5,731.75,0
2025-06-10,ST22,SKU001029,15,31287.6,2085.84,0
2025-06-10,ST22,SKU001907,13,23668.45,1820.65,0
2025-06-10,ST23,SKU004771,7,11121.39,1588.77,0
2025-06-10,ST24,SKU002417,6,8294.64,1382.44,0
2025-06-10,ST24,SKU003277,13,9053.85,696.45,0
2025-06-10,ST27,SKU002392,0,0.0,1469.2,0
2025-06-10,ST27,SKU003176,17,35626.9,2095.7,0
2025-06-10,ST28,SKU001000,5,3032.25,606.45,0
2025-06-10,ST29,SKU000522,2,3208.48,1604.24,0
2025-06-10,ST30,SKU004498,7,16066.96,2295.28,1
2025-06-11,ST01,SKU000938,5,5206.4,1041.28,0
2025-06-11,ST01,SKU003782,24,18623.04,775.96,1
2025-06-11,ST02,SKU000066,27,4607.28,170.64,0
2025-06-11,ST03,SKU003576,10,22801.4,2280.14,0
2025-06-11,ST03,SKU004455,14,32559.24,2325.66,0
2025-06-11,ST05,SKU003754,8,9900.96,1237.62,0
2025-06-11,ST06,SKU002452,16,11418.24,713.64,0
2025-06-11,ST07,SKU002997,37,30389.95,821.35,0
2025-06-11,ST07,SKU004729,25,14663.75,586.55,0
2025-06-11,ST07,SKU004951,7,17377.43,2482.49,0
2025-06-11,ST09,SKU000556,22,4108.06,186.73,1
2025-06-11,ST09,SKU002912,3,3592.8,1197.6,0
2025-06-11,ST10,SKU002347,6,319.38,53.23,0
2025-06-11,ST10,SKU002897,5,5514.35,1102.87,0
2025-06-11,ST10,SKU004400,1,1930.17,1930.17,0
2025-06-11,ST11,SKU001258,22,5415.3,246.15,0
2025-06-11,ST11,SKU004871,11,7021.3,638.3,0
2025-06-11,ST12,SKU004896,16,3149.6,196.85,1
2025-06-11,ST14,SKU000875,9,22302.18,2478.02,0
2025-06-11,ST14,SKU001291,1,1639.92,1639.92,0
2025-06-11,ST14,SKU001818,5,3965.1,793.02,0
2025-06-11,ST14,SKU003797,14,13409.62,957.83,0
2025-06-11,ST14,SKU003928,11,24084.06,2189.46,0
2025-06-11,ST14,SKU004443,3,4248.15,1416.05,0
2025-06-11,ST17,SKU003351,6,6908.58,1151.43,0
2025-06-11,ST18,SKU000023,10,17835.2,1783.52,1
2025-06-11,ST18,SKU002493,4,2765.44,691.36,1
2025-06-11,ST20,SKU001690,10,14782.8,1478.28,0
2025-06-11,ST23,SKU000571,4,7568.16,1892.04,0
2025-06-11,ST23,SKU004993,8,16321.92,2040.24,0
2025-06-11,ST25,SKU003911,8,15966.64,1995.83,0
2025-06-11,ST25,SKU004751,11,24879.8,2261.8,0
2025-06-11,ST26,SKU002776,6,1290.84,215.14,0
2025-06-11,ST26,SKU003580,4,2465.96,616.49,0
2025-06-11,ST26,SKU003779,5,11957.45,2391.49,0
2025-06-11,ST27,SKU000974,1,1198.08,1198.08,0
2025-06-11,ST27,SKU004133,11,21905.73,1991.43,0
2025-06-11,ST29,SKU004683,10,2143.7,214.37,0
2025-06-11,ST29,SKU004899,22,22391.16,1017.78,0
2025-06-11,ST30,SKU001646,42,88069.8,2096.9,0
2025-06-11,ST30,SKU004721,3,2980.8,993.6,0
2025-06-12,ST03,SKU001327,21,5968.62,284.22,1
2025-06-12,ST03,SKU004530,5,7100.65,1420.13,0
2025-06-12,ST03,SKU004787,7,8567.51,1223.93,0
2025-06-12,ST05,SKU000016,5,636.7,127.34,0
2025-06-12,ST05,SKU000744,18,24371.82,1353.99,1
2025-06-12,ST08,SKU002605,0,0.0,360.56,0
2025-06-12,ST08,SKU003452,6,13617.36,2269.56,1
2025-06-12,ST09,SKU003696,48,45624.96,950.52,0
2025-06-12,ST10,SKU000285,37,15964.02,431.46,0
2025-06-12,ST10,SKU002724,18,10379.16,576.62,1
2025-06-12,ST11,SKU003266,13,5862.87,450.99,0
2025-06-12,ST11,SKU004346,3,6126.42,2042.14,0
2025-06-12,ST12,SKU003526,3,4806.72,1602.24,0
2025-06-12,ST13,SKU003062,6,11055.06,1842.51,0
2025-06-12,ST15,SKU001294,32,14080.32,440.01,1
2025-06-12,ST15,SKU001902,5,3531.8,706.36,1
2025-06-12,ST16,SKU003802,26,28132.52,1082.02,0
2025-06-12,ST18,SKU004393,9,15953.22,1772.58,0
2025-06-12,ST20,SKU004287,3,1153.89,384.63,0
2025-06-12,ST21,SKU000836,25,59335.25,2373.41,0
2025-06-12,ST21,SKU001983,7,8705.83,1243.69,0
2025-06-12,ST21,SKU002009,22,9990.42,454.11,1
2025-06-12,ST23,SKU001669,7,15971.9,2281.7,0
2025-06-12,ST23,SKU002068,36,89522.64,2486.74,0
2025-06-12,ST24,SKU001218,13,8258.77,635.29,0
2025-06-12,ST25,SKU000475,21,42245.07,2011.67,0
2025-06-12,ST27,SKU000765,7,15011.29,2144.47,1
2025-06-12,ST28,SKU002822,18,24998.22,1388.79,1
2025-06-13,ST01,SKU000965,14,8769.46,626.39,0
2025-06-13,ST01,SKU003132,9,21749.85,2416.65,0
2025-06-13,ST02,SKU000815,11,11837.54,1076.14,0
2025-06-13,ST04,SKU002279,21,48979.35,2332.35,0
2025-06-13,ST05,SKU001851,19,30047.74,1581.46,0
2025-06-13,ST05,SKU002644,4,5220.96,1305.24,0
2025-06-13,ST05,SKU004723,6,8713.8,1452.3,1
2025-06-13,ST05,SKU004816,15,29276.25,1951.75,0
